Rank,2009 Rank,Company and Year-end,Profit ($000),% Chg,Revenue ($000),% Chg,Assets ($000),% Chg,Mkt Cap ($-mil),Employees,Industry,Rank Change,Profit Margin,Revenue per Employee,Profit Per Employee,Return on Assets
519,459,Magnotta Winery(Ja11)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MGN-T,2322,46,23224,-4,52600,2,28,112,Wineries,-60,0,207357,20732,0
499, ,Impact Silver(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=IPT-X,3438,196,16690,37,52551,66,107,260,Precious Metals,,0,64192,13223,0
526,493,Points International(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PTS-T,1956,2658,95783,8,52476,6,103,250,Other Services,-33,0,383132,7824,0
433,365,Sir Royalty Income Fund(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SRV.UN-T,7383,2,7799,3,52429,0,58,3800,Investment Companies and Funds,-68,1,2052,1943,0
910,987,Coalcorp Mining(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CCJ-X,-25367,90,20,-98,52366,-82,18,0,Other Mines,77,-1268,#DIV/0!,#DIV/0!,0
384,399,Primary Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PYC-T,11372,146,11968,359,52267,29,40,3,Investment Companies and Funds,15,1,3989333,3790667,0
634, ,ATAC Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ATC-X,-2374,-110,189,20,52183,127,577, ,Precious Metals,,-13,#VALUE!,#VALUE!,0
607, ,Bioniche Life Sciences(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BNC-T,-1590,85,46037,37,52139,51,65,226,Biotechnology & Pharmaceuticals,,0,203704,-7035,0
391,275,TVI Pacific(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TVI-T,10461,18,76774,14,51983,4,73,1223,Precious Metals,-116,0,62775,8554,0
737,746,Prime Restaurants Inc.(Ja11)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=EAT-T,-5991,41,35276,411,51973,22,31,11850,Investment Companies and Funds,9,0,2977,-506,0
952,992,Crystallex International(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=KRY-T,-48189,85,1347,54,51812,-11,113,177,Precious Metals,40,-36,7610,-272254,-1
589,842,Palko Environmental(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PLK-T,-978,96,22320,93,51656,28,37,74,Oil and Gas Field Services,253,0,301622,-13216,0
465,901,Mad Catz Interactive(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MCZ-T,4463,114,119264,6,51549,-7,28,246,Entertainment Services,436,0,484813,18142,0
641, ,Sure Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SHR-T,-2603,31,13063,93,51517,36,85,13,Oil and Gas Producers,,0,1004846,-200231,0
821,804,Liquidation World(Oc10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=LQW-T,-12331,30,153501,-3,51401,10,28,1500,Specialty Stores,-17,0,102334,-8221,0
470,432,Sonor Investments(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SNI.PR.A-X,4578,64,5034,56,51331,3, ,6,Investment Companies and Funds,-38,1,839000,763000,0
877,798,SilverCrest Mines(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SVL-X,-20190,-28,1537,   n/m ,51247,24,132,160,Precious Metals,-79,-13,9606,-126188,0
615,632,Dianor Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=DOR-X,-1736,61,36,335,51210,16,17,4,Precious Metals,17,-48,9000,-434000,0
506,382,General Donlee Canada(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GDI-T,3041,-50,40968,-8,51189,-5,37,160,Metal Fabricators,-124,0,256050,19006,0
706, ,Orsu Metals(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=OSU-T,-4622,-105,4649,3151,51158,50,54,741,Metal Mines,,-1,6274,-6238,0
608, ,Suroco Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SRN-X,-1609,60,31880,177,51157,36,79,18,Oil and Gas Producers,,0,1771111,-89389,0
588,601,Wildcat Silver(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=WS-X,-962,70,1114,7942,51069,0,36, ,Metal Mines,13,-1,#VALUE!,#VALUE!,0
774,806,EMC Metals Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=EMC-T,-7855,56,259,-90,50626,-3,57,8,Integrated Mines,32,-30,32375,-981875,0
783,754,Aeroquest International(Se10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AQL-T,-8587,19,32977,16,50563,-12,22,114,Mining Services,-29,0,289272,-75325,0
854,672,Infinito Gold(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=IG-X,-17075,-173,0,-100,50114,16,32, ,Precious Metals,-182,#DIV/0!,#VALUE!,#VALUE!,0
640,623,Inspiration Mining(Se10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ISM-T,-2597,34,469,29,50101,0,18,275,Metal Mines,-17,-6,1705,-9444,0
739, ,NGEx Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NGQ-T,-5978,-224,186,78,49963,-5,204,25,Metal Mines,,-32,7440,-239120,0
817,469,North American Tungsten Corp.(Se10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NTC-X,-11937,-1375,13977,-76,49927,-9,55,133,Metal Mines,-348,-1,105090,-89752,0
596,684,HSE Integrated(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=HSL-T,-1157,83,82944,2,49912,-2,17,633,Oil and Gas Field Services,88,0,131033,-1828,0
351,280,Computer Modelling Group(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CMG-T,14463,-13,45444,0,49906,4,308,129,Computer Software & Processing,-71,0,352279,112116,0
870,839,Transition Therapeutics(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TTH-T,-19309,14,4701,-20,49660,-32,78,28,Biotechnology & Pharmaceuticals,-31,-4,167893,-689607,0
575,817,Andean American Gold(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AAG-X,-692,88,2257,-24,49604,13,42,300,Precious Metals,242,0,7523,-2307,0
637,596,Eastmain Resources(Oc10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ER-T,-2522,19,263,43,49536,15,147,2,Precious Metals,-41,-10,131500,-1261000,0
579,455,Wireless Matrix(Ap10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=WRX-T,-682,-146,42371,7,49529,3,60,125,Telecommunications,-124,0,338968,-5456,0
632,657,Inca Pacific Resources(No10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=IPR-X,-2372,58,70,-75,49299,-5,12,13,Precious Metals,25,-34,5385,-182462,0
616,541,Candente Copper(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=DNT-T,-1738,-29,0,-100,48952,12,184,26,Precious Metals,-75,#DIV/0!,0,-66846,0
555, ,Victory Nickel(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NI-T,379,143,238,-19,48918,24,38,2,Metal Mines,,2,119000,189500,0
844, ,East Asia Minerals(Au10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=EAS-X,-15509,-90,42,-90,48739,104,435,300,Metal Mines,,-369,140,-51697,0
735,670,TeraGo Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TGO-T,-5875,-1,37860,8,48600,7,89,206,Telecommunications,-65,0,183786,-28519,0
482,403,Sportscene Group(Au10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SPS.A-X,4218,-6,76628,-6,48567,-1,64,2300,Food Services,-79,0,33317,1834,0
660,475,MDN Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MDN-T,-3226,-491,195,-97,48392,7,47,7,Metal Mines,-185,-17,27857,-460857,0
552,472,Gendis Inc.(Ja11)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GDS-T,450,-48,4913,11,48270,17,34,7,Department Stores,-80,0,701857,64286,0
692,574,Kimber Resources(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=KBR-T,-4127,-73,7,-93,48192,6,58,50,Precious Metals,-118,-590,140,-82540,0
772,679,Powertech Uranium(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PWE-T,-7567,-20,34,180,48104,2,17,27,Non-Base Metal Mining,-93,-223,1259,-280259,0
513,445,Savaria Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SIS-T,2474,10,65410,18,47960,20,35,420,Medical Services,-68,0,155738,5890,0
703,634,Asian Mineral Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ASN-X,-4668,-2,2,-59,47930,1,26,1,Other Mines,-69,-2334,2000,-4668000,0
523,498,Hammond Manufacturing Co.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=HMM.A-T,2032,4718,78480,14,47194,6,13,519,Electrical & Electronic,-25,0,151214,3915,0
639,696,Paragon Pharmacies(Au10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PGN-X,-2594,64,82940,-4,47149,-17,27,415,Specialty Stores,57,0,199855,-6251,0
530,485,McVicar Industries(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MCV-X,1946,299,33596,-4,47004,-1,21,1502,Metal Mines,-45,0,22368,1296,0
610, ,Hyperion Exploration(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=HYX-X,-1678,-663,1926,1205,46893,3138,50,12,Oil and Gas Producers,,-1,160500,-139833,0
444, ,Gold-Ore Resources(No10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GOZ-T,6651,33,49095,23,46822,24,63,80,Precious Metals,,0,613688,83138,0
698,785,ProSep Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PRP-T,-4402,68,34711,-16,46477,-13,18,110,Emvironmental Services,87,0,315555,-40018,0
505, ,Exall Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=EE-T,3054,243,23646,198,46442,64,124,7,Oil and Gas Producers,,0,3378000,436286,0
721,775,Dejour Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=DEJ-T,-5165,60,8190,12,46355,1,35,15,Oil and Gas Producers,54,-1,546000,-344333,0
443, ,Corona Gold(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CRG-T,6682,1602,8159,2712,45941,241,28, ,Precious Metals,,1,#VALUE!,#VALUE!,0
467, ,New Look Eyewear(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BCI-T,4757,-12,70786,3,45858,22,71,630,Medical Services,,0,112359,7551,0
769,715,Avcorp Industries(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AVP-T,-7606,10,77263,6,45680,-5,22,560,Transportation Equipment & Components,-54,0,137970,-13582,0
464, ,Great Panther Silver(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GPR-T,4970,673,42158,33,45585,23,333,158,Precious Metals,,0,266823,31456,0
580,437,Automodular Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AM-T,-734,-127,87576,16,45410,-19,18,500,Management & Diversified,-143,0,175152,-1468,0
484,428,CriticalControl Solutions(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CCZ-T,4162,38,50900,72,45376,12,32,392,Computer Software & Processing,-56,0,129847,10617,0
835,757,WebTech Wireless(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=WEW-T,-14289,-33,41377,52,45314,-24,38,215,Computer Software & Processing,-78,0,192451,-66460,0
678,470,Starcore International Mines(Jl10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SAM-T,-3728,-185,23205,-14,45170,-2,7,284,Precious Metals,-208,0,81708,-13127,0
547, ,Changfeng Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CFY-X,1020,-9,22140,24,45047,24,20,3,Oil and Gas Producers,,0,7380000,340000,0
623, ,Atlanta Gold(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ATG-X,-2155,-48,20,319,44978,18,22,8,Precious Metals,,-108,2500,-269375,0
749, ,Tamarack Valley Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TVE-X,-6443,-88,7614,73,44922,33,83,7,Oil and Gas Producers,,-1,1087714,-920429,0
584, ,New Dawn Mining(Se10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ND-T,-786,79,16692,194,44820,133,67,1779,Other Mines,,0,9383,-442,0
629, ,Golden Band Resources(Ap10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GBN-X,-2338,-2,27,-17,44747,45,63, ,Precious Metals,,-87,#VALUE!,#VALUE!,0
860,840,NeuLion Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NLN-T,-17159,13,33236,17,44708,11,75,237,Broadcasting,-20,-1,140236,-72401,0
874, ,Oncolytics Biotech(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ONC-T,-19974,-23,77,161,44432,25,457,18,Biotechnology & Pharmaceuticals,,-259,4278,-1109667,0
633,581,Commerce Resources(Oc10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CCE-X,-2372,14,190,-67,44236,-2,78,10,Metal Mines,-52,-12,19000,-237200,0
728, ,Dalradian Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=DNA-T,-5598,-262,142,-22,44231,357,159,4,Metal Mines,,-39,35500,-1399500,0
456, ,Afexa Life Sciences(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=FXA-T,2789,329,34411,44,44077,16,55,107,Biotechnology & Pharmaceuticals,,0,321598,26065,0
559, ,Imperial Equities(Se10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=IEI-X,297,-18,37252,111,43970,29,21,5,Property Management & Investment,,0,7450400,59400,0
661, ,PC Gold(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PKL-T,-3234,-138,8,-85,43964,90,68,6,Precious Metals,,-404,1333,-539000,0
648, ,Manitok Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MEI-X,-1408,-58,1339,-5,43884,149,41,14,Oil and Gas Producers,,-1,95643,-100571,0
333,771,Allied Hotel Properties(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AHP-X,16660,234,36476,35,43656,-49,6,350,Lodging,438,0,104217,47600,0
694, ,Minco Silver(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MSV-T,-4160,2,1324,1432,43646,50,315,65,Precious Metals,,-3,20369,-64000,0
980,881,Intermap Technologies(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=IMP-T,-96872,-275,13860,-55,43634,-65,29,891,Misc. Industrial Products,-99,-7,15556,-108723,-2
617, ,Goldstone Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GRC-T,-1821,-113,26,228,43593,13,110,50,Precious Metals,,-70,520,-36420,0
914,876,Azure Dynamics(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AZD-T,-28126,-1,22734,114,43378,-26,191,163,Automotive,-38,-1,139472,-172552,-1
830, ,Prodigy Gold(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PDG-X,-13813,-27,426,167,43366,26,62,12,Metal Mines,,-32,35500,-1151083,0
811, ,Evolving Gold(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=EVG-T,-10404,-116,134,-80,43125,31,87,15,Precious Metals,,-78,8933,-693600,0
628,534,Pure Nickel(No10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NIC-T,-2309,-64,-119,-259,42899,-4,13,5,Metal Mines,-94,19,-23800,-461800,0
554, ,Matrix Asset Management(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MTA-T,434,110,36481,22,42745,14,42,130,Investment Companies and Funds,,0,280623,3338,0
905,549,Abacus Mining & Exploration(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AME-X,-25620,-1371,94,127,42713,-21,49,20,Metal Mines,-356,-273,4700,-1281000,-1
901,890,Noveko International(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=EKO-T,-24219,24,15333,23,42675,-16,58,165,Biotechnology & Pharmaceuticals,-11,-2,92927,-146782,-1
863,795,Empire Industries(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=EIL-X,-17813,-15,66563,-2,42023,-33,7,400,Contractors,-68,0,166408,-44533,0
754,763,American Bonanza Gold(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BZA-T,-6590,40,0,-100,41583,-8,46,6,Precious Metals,9,#DIV/0!,0,-1098333,0
690, ,Avalon Rare Metals(Au10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AVL-T,-4099,-39,81,-50,41527,57,242,9,Metal Mines,,-51,9000,-455444,0
620,848,Commercial Solutions(Se10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CSA-T,-2093,91,89455,-16,41371,-10,8,360,Wholesale Distributors,228,0,248486,-5814,0
576, ,Genterra Capital(Se10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GIC-X,-519,-198,1604,270,41216,131,14, ,Management & Diversified,,0,#VALUE!,#VALUE!,0
679,599,Kobex Minerals(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=KXM-X,-3738,-18,338,-14,41095,-11,43,6,Precious Metals,-80,-11,56333,-623000,0
705, ,Treasury Metals(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TML-T,-4752,-573,338,80,40992,3,56,14,Metal Mines,,-14,24143,-339429,0
801,431,Medwell Capital(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MWC-X,-9864,-444,1010,211,40734,-23,26,17,Biotechnology & Pharmaceuticals,-370,-10,59412,-580235,0
642, ,Hyduke Energy Services(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=HYD-T,-2636,29,65970,66,40722,5,11,350,Oil and Gas Field Services,,0,188486,-7531,0
600,517,Versatile Systems(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=VV-X,-1237,-68,44197,-19,40535,3,15, ,Computer Software & Processing,-83,0,#VALUE!,#VALUE!,0
386, ,Coro Mining(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=COP-T,10907,3874,5204,1255,40521,75,124,12,Metal Mines,,2,433667,908917,0
715, ,Stoneset Equity Development(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SQC-CN,-4938,-103,16,-48,40376,50,11, ,Property Management & Investment,,-309,#VALUE!,#VALUE!,0
565, ,iWeb Group(Se10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=IWB-X,-28,-130,29979,12,40279,25,23,200,Computer Software & Processing,,0,149895,-140,0
781,594,Diamonds North Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=DDN-X,-8517,-181,13,-86,40064,-12,12,12,Precious Metals,-187,-655,1083,-709750,0
546, ,Redline Communications Group(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=RDL-T,1007,109,54448,43,40004,-12,9,490,Telecommunications,,0,111118,2055,0
415, ,Callinan Mines(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CAA-X,8465,93,16592,29,39794,45,72,8,Metal Mines,,1,2074000,1058125,0
818,607,Western Potash(Se10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=WPX-X,-12134,-251,116,-60,39595,-8,72,15,Other Mines,-211,-105,7733,-808933,0
566,543,Granville Pacific Capital(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GE-X,-61,96,12914,8,39562,-8,2,200,Medical Services,-23,0,64570,-305,0
501, ,Wellpoint Systems(De09)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=WPS.H-X,3187,112,39621,12,39556,-17,12,189,Oil and Gas Field Services,,0,209635,16862,0
750,587,Full Metal Minerals(My10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=FMM-X,-6470,-120,106,-71,39426,-4,17,25,Metal Mines,-163,-61,4240,-258800,0
553,466,International Road Dynamics(No10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=IRD-T,450,-64,44822,-9,39185,-5,9,350,Misc. Industrial Products,-87,0,128063,1286,0
